film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update
613,"MYSTIC TRUMAN","A Epic Yarn of a Teacher And a Hunter who must Outgun a Explorer in Soviet Georgia",2006,1,NULL,5,0.99,92,19.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
614,"NAME DETECTIVE","A Touching Saga of a Sumo Wrestler And a Cat who must Pursue a Mad Scientist in Nigeria",2006,1,NULL,5,4.99,178,11.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
616,"NATIONAL STORY","A Taut Epistle of a Mad Scientist And a Girl who must Escape a Monkey in California",2006,1,NULL,4,2.99,92,19.99,NC-17,Trailers,"2006-02-15 05:03:42"
625,"NONE SPIKING","A Boring Reflection of a Secret Agent And a Astronaut who must Face a Composer in A Manhattan Penthouse",2006,1,NULL,3,0.99,83,18.99,NC-17,"Trailers,Commentaries","2006-02-15 05:03:42"
626,"NOON PAPI","A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse",2006,1,NULL,5,2.99,57,12.99,G,"Behind the Scenes","2006-02-15 05:03:42"
630,"NOTTING SPEAKEASY","A Thoughtful Display of a Butler And a Womanizer who must Find a Waitress in The Canadian Rockies",2006,1,NULL,7,0.99,48,19.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42"
631,"NOVOCAINE FLIGHT","A Fanciful Display of a Student And a Teacher who must Outgun a Crocodile in Nigeria",2006,1,NULL,4,0.99,64,11.99,G,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
634,"ODDS BOOGIE","A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",2006,1,NULL,6,0.99,48,14.99,NC-17,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
635,"OKLAHOMA JUMANJI","A Thoughtful Drama of a Dentist And a Womanizer who must Meet a Husband in The Sahara Desert",2006,1,NULL,7,0.99,58,15.99,PG,"Behind the Scenes","2006-02-15 05:03:42"
636,"OLEANDER CLUE","A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat",2006,1,NULL,5,0.99,161,12.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
637,"OPEN AFRICAN","A Lacklusture Drama of a Secret Agent And a Explorer who must Discover a Car in A U-Boat",2006,1,NULL,7,4.99,131,16.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42"
642,"ORDER BETRAYED","A Amazing Saga of a Dog And a A Shark who must Challenge a Cat in The Sahara Desert",2006,1,NULL,7,2.99,120,13.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
645,"OTHERS SOUP","A Lacklusture Documentary of a Mad Cow And a Madman who must Sink a Moose in The Gulf of Mexico",2006,1,NULL,7,2.99,118,18.99,PG,"Deleted Scenes","2006-02-15 05:03:42"
646,"OUTBREAK DIVINE","A Unbelieveable Yarn of a Database Administrator And a Woman who must Succumb a A Shark in A U-Boat",2006,1,NULL,6,0.99,169,12.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
647,"OUTFIELD MASSACRE","A Thoughtful Drama of a Husband And a Secret Agent who must Pursue a Database Administrator in Ancient India",2006,1,NULL,4,0.99,129,18.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
648,"OUTLAW HANKY","A Thoughtful Story of a Astronaut And a Composer who must Conquer a Dog in The Sahara Desert",2006,1,NULL,7,4.99,148,17.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42"
649,"OZ LIAISONS","A Epic Yarn of a Mad Scientist And a Cat who must Confront a Womanizer in A Baloon Factory",2006,1,NULL,4,2.99,85,14.99,R,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
652,"PAJAMA JAWBREAKER","A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California",2006,1,NULL,3,0.99,126,14.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
653,"PANIC CLUB","A Fanciful Display of a Teacher And a Crocodile who must Succumb a Girl in A Baloon",2006,1,NULL,3,4.99,102,15.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
654,"PANKY SUBMARINE","A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico",2006,1,NULL,4,4.99,93,19.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
657,"PARADISE SABRINA","A Intrepid Yarn of a Car And a Moose who must Outrace a Crocodile in A Manhattan Penthouse",2006,1,NULL,5,2.99,48,12.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
658,"PARIS WEEKEND","A Intrepid Story of a Squirrel And a Crocodile who must Defeat a Monkey in The Outback",2006,1,NULL,7,2.99,121,19.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
659,"PARK CITIZEN","A Taut Epistle of a Sumo Wrestler And a Girl who must Face a Husband in Ancient Japan",2006,1,NULL,3,4.99,109,14.99,PG-13,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
660,"PARTY KNOCK","A Fateful Display of a Technical Writer And a Butler who must Battle a Sumo Wrestler in An Abandoned Mine Shaft",2006,1,NULL,7,2.99,107,11.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
661,"PAST SUICIDES","A Intrepid Tale of a Madman And a Astronaut who must Challenge a Hunter in A Monastery",2006,1,NULL,5,4.99,157,17.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
664,"PATRIOT ROMAN","A Taut Saga of a Robot And a Database Administrator who must Challenge a Astronaut in California",2006,1,NULL,6,2.99,65,12.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
670,"PELICAN COMFORTS","A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin",2006,1,NULL,4,4.99,48,17.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
672,"PERFECT GROOVE","A Thrilling Yarn of a Dog And a Dog who must Build a Husband in A Baloon",2006,1,NULL,7,2.99,82,17.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
673,"PERSONAL LADYBUGS","A Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan",2006,1,NULL,3,0.99,118,19.99,PG-13,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
674,"PET HAUNTING","A Unbelieveable Reflection of a Explorer And a Boat who must Conquer a Woman in California",2006,1,NULL,3,0.99,99,11.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42"
675,"PHANTOM GLORY","A Beautiful Documentary of a Astronaut And a Crocodile who must Discover a Madman in A Monastery",2006,1,NULL,6,2.99,60,17.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
676,"PHILADELPHIA WIFE","A Taut Yarn of a Hunter And a Astronaut who must Conquer a Database Administrator in The Sahara Desert",2006,1,NULL,7,4.99,137,16.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
679,"PILOT HOOSIERS","A Awe-Inspiring Reflection of a Crocodile And a Sumo Wrestler who must Meet a Forensic Psychologist in An Abandoned Mine Shaft",2006,1,NULL,6,2.99,50,17.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
682,"PITTSBURGH HUNCHBACK","A Thrilling Epistle of a Boy And a Boat who must Find a Student in Soviet Georgia",2006,1,NULL,4,4.99,134,17.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
683,"PITY BOUND","A Boring Panorama of a Feminist And a Moose who must Defeat a Database Administrator in Nigeria",2006,1,NULL,5,4.99,60,19.99,NC-17,Commentaries,"2006-02-15 05:03:42"
684,"PIZZA JUMANJI","A Epic Saga of a Cat And a Squirrel who must Outgun a Robot in A U-Boat",2006,1,NULL,4,2.99,173,11.99,NC-17,Commentaries,"2006-02-15 05:03:42"
687,"POCUS PULP","A Intrepid Yarn of a Frisbee And a Dog who must Build a Astronaut in A Baloon Factory",2006,1,NULL,6,0.99,138,15.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
688,"POLISH BROOKLYN","A Boring Character Study of a Database Administrator And a Lumberjack who must Reach a Madman in The Outback",2006,1,NULL,6,0.99,61,12.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
689,"POLLOCK DELIVERANCE","A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert",2006,1,NULL,5,2.99,137,14.99,PG,Commentaries,"2006-02-15 05:03:42"
693,"POTTER CONNECTICUT","A Thrilling Epistle of a Frisbee And a Cat who must Fight a Technical Writer in Berlin",2006,1,NULL,5,2.99,115,16.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42"
694,"PREJUDICE OLEANDER","A Epic Saga of a Boy And a Dentist who must Outrace a Madman in A U-Boat",2006,1,NULL,6,4.99,98,15.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
695,"PRESIDENT BANG","A Fateful Panorama of a Technical Writer And a Moose who must Battle a Robot in Soviet Georgia",2006,1,NULL,6,4.99,144,12.99,PG,"Behind the Scenes","2006-02-15 05:03:42"
697,"PRIMARY GLASS","A Fateful Documentary of a Pastry Chef And a Butler who must Build a Dog in The Canadian Rockies",2006,1,NULL,7,0.99,53,16.99,G,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
700,"PRIX UNDEFEATED","A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China",2006,1,NULL,4,2.99,115,13.99,R,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
701,"PSYCHO SHRUNK","A Amazing Panorama of a Crocodile And a Explorer who must Fight a Husband in Nigeria",2006,1,NULL,5,2.99,155,11.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42"
702,"PULP BEVERLY","A Unbelieveable Display of a Dog And a Crocodile who must Outrace a Man in Nigeria",2006,1,NULL,4,2.99,89,12.99,G,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
703,"PUNK DIVORCE","A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies",2006,1,NULL,6,4.99,100,18.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
708,"QUILLS BULL","A Thoughtful Story of a Pioneer And a Woman who must Reach a Moose in Australia",2006,1,NULL,4,4.99,112,19.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
709,"RACER EGG","A Emotional Display of a Monkey And a Waitress who must Reach a Secret Agent in California",2006,1,NULL,7,2.99,147,19.99,NC-17,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
710,"RAGE GAMES","A Fast-Paced Saga of a Astronaut And a Secret Agent who must Escape a Hunter in An Abandoned Amusement Park",2006,1,NULL,4,4.99,120,18.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
711,"RAGING AIRPLANE","A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat",2006,1,NULL,4,4.99,154,18.99,R,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
712,"RAIDERS ANTITRUST","A Amazing Drama of a Teacher And a Feminist who must Meet a Woman in The First Manned Space Station",2006,1,NULL,4,0.99,82,11.99,PG-13,"Deleted Scenes","2006-02-15 05:03:42"
713,"RAINBOW SHOCK","A Action-Packed Story of a Hunter And a Boy who must Discover a Lumberjack in Ancient India",2006,1,NULL,3,4.99,74,14.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
719,"RECORDS ZORRO","A Amazing Drama of a Mad Scientist And a Composer who must Build a Husband in The Outback",2006,1,NULL,7,4.99,182,11.99,PG,"Behind the Scenes","2006-02-15 05:03:42"
724,"REMEMBER DIARY","A Insightful Tale of a Technical Writer And a Waitress who must Conquer a Monkey in Ancient India",2006,1,NULL,5,2.99,110,15.99,R,"Trailers,Commentaries","2006-02-15 05:03:42"
727,"RESURRECTION SILVERADO","A Epic Yarn of a Robot And a Explorer who must Challenge a Girl in A MySQL Convention",2006,1,NULL,6,0.99,117,12.99,PG,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
732,"RINGS HEARTBREAKERS","A Amazing Yarn of a Sumo Wrestler And a Boat who must Conquer a Waitress in New Orleans",2006,1,NULL,5,0.99,58,17.99,G,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
734,"ROAD ROXANNE","A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan",2006,1,NULL,4,4.99,158,12.99,R,"Behind the Scenes","2006-02-15 05:03:42"
739,"ROCKY WAR","A Fast-Paced Display of a Squirrel And a Explorer who must Outgun a Mad Scientist in Nigeria",2006,1,NULL,4,4.99,145,17.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
740,"ROLLERCOASTER BRINGING","A Beautiful Drama of a Robot And a Lumberjack who must Discover a Technical Writer in A Shark Tank",2006,1,NULL,5,2.99,153,13.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
748,"RUGRATS SHAKESPEARE","A Touching Saga of a Crocodile And a Crocodile who must Discover a Technical Writer in Nigeria",2006,1,NULL,4,0.99,109,16.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
749,"RULES HUMAN","A Beautiful Epistle of a Astronaut And a Student who must Confront a Monkey in An Abandoned Fun House",2006,1,NULL,6,4.99,153,19.99,R,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
751,"RUNAWAY TENENBAUMS","A Thoughtful Documentary of a Boat And a Man who must Meet a Boat in An Abandoned Fun House",2006,1,NULL,6,0.99,181,17.99,NC-17,Commentaries,"2006-02-15 05:03:42"
754,"RUSHMORE MERMAID","A Boring Story of a Woman And a Moose who must Reach a Husband in A Shark Tank",2006,1,NULL,6,2.99,150,17.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
755,"SABRINA MIDNIGHT","A Emotional Story of a Squirrel And a Crocodile who must Succumb a Husband in The Sahara Desert",2006,1,NULL,5,4.99,99,11.99,PG,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
758,"SAINTS BRIDE","A Fateful Tale of a Technical Writer And a Composer who must Pursue a Explorer in The Gulf of Mexico",2006,1,NULL,5,2.99,125,11.99,G,"Deleted Scenes","2006-02-15 05:03:42"
765,"SATURN NAME","A Fateful Epistle of a Butler And a Boy who must Redeem a Teacher in Berlin",2006,1,NULL,7,4.99,182,18.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
767,"SCALAWAG DUCK","A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery",2006,1,NULL,6,4.99,183,13.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
768,"SCARFACE BANG","A Emotional Yarn of a Teacher And a Girl who must Find a Teacher in A Baloon Factory",2006,1,NULL,3,4.99,102,11.99,PG-13,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
770,"SCISSORHANDS SLUMS","A Awe-Inspiring Drama of a Girl And a Technical Writer who must Meet a Feminist in The Canadian Rockies",2006,1,NULL,5,2.99,147,13.99,G,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
775,"SEATTLE EXPECATIONS","A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert",2006,1,NULL,4,4.99,110,18.99,PG-13,Trailers,"2006-02-15 05:03:42"
776,"SECRET GROUNDHOG","A Astounding Story of a Cat And a Database Administrator who must Build a Technical Writer in New Orleans",2006,1,NULL,6,4.99,90,11.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
780,"SENSIBILITY REAR","A Emotional Tale of a Robot And a Sumo Wrestler who must Redeem a Pastry Chef in A Baloon Factory",2006,1,NULL,7,4.99,98,15.99,PG,"Behind the Scenes","2006-02-15 05:03:42"
781,"SEVEN SWARM","A Unbelieveable Character Study of a Dog And a Mad Cow who must Kill a Monkey in Berlin",2006,1,NULL,4,4.99,127,15.99,R,"Deleted Scenes","2006-02-15 05:03:42"
786,"SHEPHERD MIDSUMMER","A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon",2006,1,NULL,7,0.99,113,14.99,R,"Deleted Scenes","2006-02-15 05:03:42"
787,"SHINING ROSES","A Awe-Inspiring Character Study of a Astronaut And a Forensic Psychologist who must Challenge a Madman in Ancient India",2006,1,NULL,4,0.99,125,12.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
788,"SHIP WONDERLAND","A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback",2006,1,NULL,5,2.99,104,15.99,R,Commentaries,"2006-02-15 05:03:42"
789,"SHOCK CABIN","A Fateful Tale of a Mad Cow And a Crocodile who must Meet a Husband in New Orleans",2006,1,NULL,7,2.99,79,15.99,PG-13,"Trailers,Commentaries,Behind the Scenes","2006-02-15 05:03:42"
792,"SHREK LICENSE","A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat",2006,1,NULL,7,2.99,154,15.99,PG-13,Commentaries,"2006-02-15 05:03:42"
793,"SHRUNK DIVINE","A Fateful Character Study of a Waitress And a Technical Writer who must Battle a Hunter in A Baloon",2006,1,NULL,6,2.99,139,14.99,R,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
796,"SIERRA DIVIDE","A Emotional Character Study of a Frisbee And a Mad Scientist who must Build a Madman in California",2006,1,NULL,3,0.99,135,12.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
798,"SILVERADO GOLDFINGER","A Stunning Epistle of a Sumo Wrestler And a Man who must Challenge a Waitress in Ancient India",2006,1,NULL,4,4.99,74,11.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42"
800,"SINNERS ATLANTIS","A Epic Display of a Dog And a Boat who must Succumb a Mad Scientist in An Abandoned Mine Shaft",2006,1,NULL,7,2.99,126,19.99,PG-13,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
801,"SISTER FREDDY","A Stunning Saga of a Butler And a Woman who must Pursue a Explorer in Australia",2006,1,NULL,5,4.99,152,19.99,PG-13,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
802,"SKY MIRACLE","A Epic Drama of a Mad Scientist And a Explorer who must Succumb a Waitress in An Abandoned Fun House",2006,1,NULL,7,2.99,132,15.99,PG,"Trailers,Commentaries,Deleted Scenes","2006-02-15 05:03:42"
804,"SLEEPING SUSPECTS","A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention",2006,1,NULL,7,4.99,129,13.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42"
805,"SLEEPLESS MONSOON","A Amazing Saga of a Moose And a Pastry Chef who must Escape a Butler in Australia",2006,1,NULL,5,4.99,64,12.99,G,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
809,"SLIPPER FIDELITY","A Taut Reflection of a Secret Agent And a Man who must Redeem a Explorer in A MySQL Convention",2006,1,NULL,5,0.99,156,14.99,PG-13,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
812,"SMOKING BARBARELLA","A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention",2006,1,NULL,7,0.99,50,13.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42"
813,"SMOOCHY CONTROL","A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China",2006,1,NULL,7,0.99,184,18.99,R,"Behind the Scenes","2006-02-15 05:03:42"
814,"SNATCH SLIPPER","A Insightful Panorama of a Woman And a Feminist who must Defeat a Forensic Psychologist in Berlin",2006,1,NULL,6,4.99,110,15.99,PG,Commentaries,"2006-02-15 05:03:42"
815,"SNATCHERS MONTEZUMA","A Boring Epistle of a Sumo Wrestler And a Woman who must Escape a Man in The Canadian Rockies",2006,1,NULL,4,2.99,74,14.99,PG-13,Commentaries,"2006-02-15 05:03:42"
818,"SOMETHING DUCK","A Boring Character Study of a Car And a Husband who must Outgun a Frisbee in The First Manned Space Station",2006,1,NULL,4,4.99,180,17.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
820,"SONS INTERVIEW","A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China",2006,1,NULL,3,2.99,184,11.99,NC-17,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
821,"SORORITY QUEEN","A Fast-Paced Display of a Squirrel And a Composer who must Fight a Forensic Psychologist in A Jet Boat",2006,1,NULL,6,0.99,184,17.99,NC-17,"Trailers,Deleted Scenes","2006-02-15 05:03:42"
822,"SOUP WISDOM","A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention",2006,1,NULL,6,0.99,169,12.99,R,"Behind the Scenes","2006-02-15 05:03:42"
824,"SPARTACUS CHEAPER","A Thrilling Panorama of a Pastry Chef And a Secret Agent who must Overcome a Student in A Manhattan Penthouse",2006,1,NULL,4,4.99,52,19.99,NC-17,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
826,"SPEED SUIT","A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China",2006,1,NULL,7,4.99,124,19.99,PG-13,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
828,"SPIKING ELEMENT","A Lacklusture Epistle of a Dentist And a Technical Writer who must Find a Dog in A Monastery",2006,1,NULL,7,2.99,79,12.99,G,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
829,"SPINAL ROCKY","A Lacklusture Epistle of a Sumo Wrestler And a Squirrel who must Defeat a Explorer in California",2006,1,NULL,7,2.99,138,12.99,PG-13,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
832,"SPLASH GUMP","A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank",2006,1,NULL,5,0.99,175,16.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
835,"SPY MILE","A Thrilling Documentary of a Feminist And a Feminist who must Confront a Feminist in A Baloon",2006,1,NULL,6,2.99,112,13.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
836,"SQUAD FISH","A Fast-Paced Display of a Pastry Chef And a Dog who must Kill a Teacher in Berlin",2006,1,NULL,3,2.99,136,14.99,PG,"Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
837,"STAGE WORLD","A Lacklusture Panorama of a Woman And a Frisbee who must Chase a Crocodile in A Jet Boat",2006,1,NULL,4,2.99,85,19.99,PG,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
842,"STATE WASTELAND","A Beautiful Display of a Cat And a Pastry Chef who must Outrace a Mad Cow in A Jet Boat",2006,1,NULL,4,2.99,113,13.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
843,"STEEL SANTA","A Fast-Paced Yarn of a Composer And a Frisbee who must Face a Moose in Nigeria",2006,1,NULL,4,4.99,143,15.99,NC-17,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
844,"STEERS ARMAGEDDON","A Stunning Character Study of a Car And a Girl who must Succumb a Car in A MySQL Convention",2006,1,NULL,6,4.99,140,16.99,PG,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
848,"STONE FIRE","A Intrepid Drama of a Astronaut And a Crocodile who must Find a Boat in Soviet Georgia",2006,1,NULL,3,0.99,94,19.99,G,Trailers,"2006-02-15 05:03:42"
851,"STRAIGHT HOURS","A Boring Panorama of a Secret Agent And a Girl who must Sink a Waitress in The Outback",2006,1,NULL,3,0.99,151,19.99,R,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
853,"STRANGER STRANGERS","A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station",2006,1,NULL,3,4.99,139,12.99,G,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
856,"STREETCAR INTENTIONS","A Insightful Character Study of a Waitress And a Crocodile who must Sink a Waitress in The Gulf of Mexico",2006,1,NULL,5,4.99,73,11.99,R,Commentaries,"2006-02-15 05:03:42"
860,"SUICIDES SILENCE","A Emotional Character Study of a Car And a Girl who must Face a Composer in A U-Boat",2006,1,NULL,4,4.99,93,13.99,G,"Deleted Scenes","2006-02-15 05:03:42"
861,"SUIT WALLS","A Touching Panorama of a Lumberjack And a Frisbee who must Build a Dog in Australia",2006,1,NULL,3,4.99,111,12.99,R,Commentaries,"2006-02-15 05:03:42"
865,"SUNRISE LEAGUE","A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse",2006,1,NULL,3,4.99,135,19.99,PG-13,"Behind the Scenes","2006-02-15 05:03:42"
870,"SWARM GOLD","A Insightful Panorama of a Crocodile And a Boat who must Conquer a Sumo Wrestler in A MySQL Convention",2006,1,NULL,4,0.99,123,12.99,PG-13,"Trailers,Commentaries","2006-02-15 05:03:42"
871,"SWEDEN SHINING","A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies",2006,1,NULL,6,4.99,176,19.99,PG,"Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
873,"SWEETHEARTS SUSPECTS","A Brilliant Character Study of a Frisbee And a Sumo Wrestler who must Confront a Woman in The Gulf of Mexico",2006,1,NULL,3,0.99,108,13.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
874,"TADPOLE PARK","A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park",2006,1,NULL,6,2.99,155,13.99,PG,"Trailers,Commentaries","2006-02-15 05:03:42"
876,"TARZAN VIDEOTAPE","A Fast-Paced Display of a Lumberjack And a Mad Scientist who must Succumb a Sumo Wrestler in The Sahara Desert",2006,1,NULL,3,2.99,91,11.99,PG-13,Trailers,"2006-02-15 05:03:42"
881,"TEMPLE ATTRACTION","A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia",2006,1,NULL,5,4.99,71,13.99,PG,"Commentaries,Deleted Scenes","2006-02-15 05:03:42"
883,"TEQUILA PAST","A Action-Packed Panorama of a Mad Scientist And a Robot who must Challenge a Student in Nigeria",2006,1,NULL,6,4.99,53,17.99,PG,"Commentaries,Behind the Scenes","2006-02-15 05:03:42"
884,"TERMINATOR CLUB","A Touching Story of a Crocodile And a Girl who must Sink a Man in The Gulf of Mexico",2006,1,NULL,5,4.99,88,11.99,R,"Trailers,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
890,"TIGHTS DAWN","A Thrilling Epistle of a Boat And a Secret Agent who must Face a Boy in A Baloon",2006,1,NULL,5,0.99,172,14.99,R,"Trailers,Behind the Scenes","2006-02-15 05:03:42"
891,"TIMBERLAND SKY","A Boring Display of a Man And a Dog who must Redeem a Girl in A U-Boat",2006,1,NULL,3,0.99,69,13.99,G,Commentaries,"2006-02-15 05:03:42"
892,"TITANIC BOONDOCK","A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory",2006,1,NULL,3,4.99,104,18.99,R,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes","2006-02-15 05:03:42"
